name,price,status,shipping,free_returns,items_sold
"Family Guy: Volume 8 (4DVD, 2010) w/ Slipcover",500,Pre-Owned,349,False,
Family Guy Season Fifteen 15 (DVD 2017) animated comedy Seth McFarlane SLIPCOVER,2999,Pre-Owned,300,False,
"Family Guy: Its a Trap (DVD, 2010) New",629,Brand New,0,False,
"Family Guy: Season 12 [New DVD] 3 Pack, Ac-3/Dolby Digital, Dolby, Subtitled,",1792,Brand New,0,True,
Family Guy  DVD Volume 5 Disc 3 Special Features Replacement Disc,539,Pre-Owned,349,True,
Family Guy: Presents Blue Harvest (2 DVD Set) 2007 with Special Features,600,Pre-Owned,349,False,
The Family Guy Star Wars Trilogy (Blu-ray) Used,590,New (Other),349,False,
"Family Guy: Volume 4 (3DVD, 2006)",500,Pre-Owned,349,False,
Family Guy: Partial Terms of Endearment (DVD),425,Pre-Owned,349,False,
"Family Guy Volume 2: Season 3 (DVD, 2000)",499,New (Other),0,False,
The Family Guy Trilogy (DVD) - New Old Stock - Factory Sealed,1500,Brand New,349,False,
"Family Guy: Partial Terms of Endearment (2010, DVD) Banned From TV - Free Ship!",595,Pre-Owned,0,False,
Family Guy: Presents Blue Harvest (2 DVD Set) 2007 with Special Features,1000,Pre-Owned,459,False,
BRAND NEW DVDs (Listing 2 of 3) **SAVE BIG ON BUNDLE & SHIPPING DISCOUNTS**,150,Brand New,349,False,
"Family Guy Presents - Stewie Griffin: The Untold Story (DVD, 2005)",499,New (Other),0,True,
"Family Guy, Vol. 10 (3DVD, 2012) w/ Slipcover",1000,Pre-Owned,349,False,
Family Guy: Blue Harvest - DVD  2 disc set,200,New (Other),349,False,
Family Guy: Part 1: Volumes 1-5 (DVD) Complete comedy TV series 16 discs,900,New (Other),1505,False,
Family Guy Volume 3: Season 4 (DVD),99,Pre-Owned,349,True,
Family Guy 1-17 Cleveland Show 1&2 DVD Lot Partial Terms of Endearment Stewie...,19995,New (Other),2000,False,
Lot of 10 FAMILY GUY DVD sets - Vols 1-10 All complete Free Shipping,4099,Pre-Owned,0,False,
"Family Guy: Blue Harvest (DVD) 2 Disc Set, Star Wars Spoof",500,New (Other),500,False,
Lot of 30 DVDs (8 Box Sets) Entourage Family Guy Get Smart Kids In Hall Brady B.,2399,Pre-Owned,751,False,
"Family Guy Presents Blue Harvest (DVD, Standard Edition)",300,Pre-Owned,349,True,
